loan_origination_date,report_date,default_date,loan_age_m,credit_utilization,dpd,internal_score,age,macro_gdp_growth,macro_unemployment,macro_interest_rate,LGD,EAD,default_flag,account_id,employment_status,marital_status,dependents,region,stage
7/27/2015,7/1/2024,11/14/2024,108,1,105,615,21,2.35,8.96,3.43,0.7,183380.7122,1,9082655,Self-Employed,Married,0,East,3
12/28/2018,8/1/2023,4/19/2024,56,1,1,846,35,0.55,5.4,3.48,0.642449296,160867.0407,1,6968333,Retired,Married,1,East,2
3/18/2018,1/1/2022,,46,0.1,0,499,21,2.03,7.37,4.34,0.224316166,34596.38725,0,6967520,Unemployed,Married,2,North,2
4/27/2017,4/1/2022,8/2/2022,60,0.25,3,432,25,1.82,6.24,2.95,0.277276439,70338.41775,1,3013148,Employed,Single,1,North,2
9/10/2017,4/1/2024,11/29/2024,79,1,108,385,27,1.03,4.64,2.99,0.7,155437.7764,1,9103670,Unemployed,Married,1,West,3
6/23/2015,3/1/2023,,93,1,26,681,68,2.78,4.94,3.17,0.7,161339.0401,0,6587774,Employed,Single,0,West,2
8/8/2015,4/1/2023,,92,1,115,510,66,1.14,5.97,2.63,0.676709722,171200.5448,0,5637370,Employed,Single,4,South,3
6/6/2019,9/1/2022,1/6/2023,39,1,91,434,43,1.49,5.5,3.38,0.692458114,140502.7783,1,3948134,Self-Employed,Divorced,3,East,3
7/7/2019,7/1/2024,,60,0.53,133,650,34,1.11,4.54,3.13,0.437802622,85581.03326,0,9201428,Self-Employed,Married,3,East,3
5/28/2018,1/1/2023,,56,1,115,491,38,0.59,1.43,2.66,0.677417026,157510.9717,0,2408277,Employed,Single,0,West,3
12/5/2021,9/1/2022,,9,0.49,25,322,51,1.6,8.34,3.24,0.429251249,59378.82897,0,9546310,Employed,Married,2,East,2
11/10/2016,6/1/2022,10/5/2022,67,1,91,433,42,1.18,6.77,3.17,0.662085897,201352.7358,1,2601596,Employed,Married,3,North,3
11/13/2018,6/1/2024,,67,0.12,46,565,23,1.89,4.58,3.36,0.159469233,2000,0,3790373,Employed,Married,4,North,2
12/12/2016,4/1/2024,9/30/2024,88,1,104,703,67,3.31,2.96,3.66,0.7,129037.9219,1,2353038,Employed,Widowed,3,South,3
6/15/2017,8/1/2024,,86,1,1,567,54,2.94,5.1,3.12,0.7,181284.5315,0,8579751,Employed,Single,2,North,2
7/12/2016,5/1/2024,,94,0.25,136,762,23,1.47,5.12,3.52,0.247284212,56765.32502,0,7722090,Self-Employed,Married,4,West,3
10/8/2018,5/1/2022,7/15/2022,43,1,120,661,47,2.75,4.81,3,0.7,134480.7037,1,1871522,Employed,Single,2,West,3
1/28/2015,8/1/2023,6/13/2024,103,1,135,308,63,1.33,5.5,3.39,0.668421114,167145.7803,1,7509762,Employed,Widowed,3,West,3
7/11/2016,6/1/2024,10/29/2024,95,1,6,474,48,2.77,5.62,3.17,0.7,184357.0089,1,1506453,Employed,Married,0,West,2
4/4/2017,9/1/2024,,89,0.24,0,706,54,2.32,5.85,3.48,0.323017201,40394.73885,0,7104128,Self-Employed,Married,0,North,2
7/16/2021,11/1/2023,4/21/2024,28,1,145,544,43,1.9,4.12,2.76,0.698319372,206976.458,1,5467223,Retired,Married,0,North,3
2/4/2019,2/1/2024,,60,0.12,17,738,47,2.1,6.22,2.39,0.238737046,2000,0,8936627,Employed,Married,4,East,1
2/26/2018,6/1/2023,,64,1,129,487,25,2.7,4.08,2.42,0.674178518,168876.4691,0,3233706,Employed,Married,1,West,3
7/2/2018,10/1/2024,,75,0.4,0,787,37,0.35,4.4,3.11,0.360176671,88330.56672,0,3605214,Employed,Divorced,0,West,1
4/3/2020,9/1/2022,12/1/2022,29,0.86,0,577,41,0.85,5.53,3.42,0.612707028,151826.878,1,2404355,Retired,Married,4,South,2
4/4/2018,2/1/2023,,58,0.9,128,707,27,3.51,4.81,3.4,0.607671083,135912.8855,0,4344014,Unemployed,Widowed,3,West,3
6/23/2015,8/1/2022,,86,0.01,113,596,43,2.88,3.4,2.45,0.15,2000,0,2252557,Employed,Single,2,North,3
7/16/2017,4/1/2024,7/30/2024,81,0.39,111,456,64,0.4,6.15,3.97,0.287069085,72382.90342,1,3613275,Employed,Single,1,North,3
12/1/2021,7/1/2022,,7,0.54,0,892,35,1.36,5.78,2.42,0.422442313,102315.0897,0,9309411,Unemployed,Single,3,East,1
2/28/2018,9/1/2022,11/12/2022,55,1,112,628,55,1.83,7.44,2.74,0.685756225,167049.4687,1,2985209,Retired,Single,4,North,3
12/17/2018,11/1/2022,9/30/2023,47,1,90,503,57,1.22,5.7,2.59,0.687191012,175801.1578,1,3648202,Employed,Single,3,South,3
6/16/2015,4/1/2023,3/18/2024,94,0.69,106,403,44,2.04,5.2,3.58,0.517425128,88122.60086,1,9821437,Employed,Married,0,North,3
5/23/2020,5/1/2022,10/7/2022,24,1,90,698,63,0.96,2.06,2.28,0.69691179,150444.5804,1,8955229,Employed,Single,2,West,3
8/30/2015,10/1/2022,1/5/2023,86,0.12,59,571,44,3.44,4.78,3.34,0.239972076,4199.681358,1,1397710,Self-Employed,Married,1,South,2
11/9/2018,7/1/2022,12/16/2022,44,0.7,26,766,50,2.08,2.29,3.23,0.578725854,102277.7445,1,5098535,Employed,Divorced,1,West,2
5/27/2017,6/1/2023,8/15/2023,73,0.7,136,327,55,1.61,6.29,2.37,0.502511739,130304.4178,1,1564685,Unemployed,Married,1,East,3
6/2/2015,8/1/2024,,110,0.39,0,848,56,2.22,4.99,2.55,0.304339957,65659.67841,0,9710745,Employed,Married,3,West,1
1/27/2017,10/1/2024,5/25/2025,93,1,142,663,22,1.71,8.57,3.72,0.647897779,207137.1833,1,7918863,Unemployed,Married,4,North,3
2/4/2015,6/1/2024,5/22/2025,112,0.88,111,478,67,0.04,4.57,2.41,0.609639854,140868.1273,1,3303707,Employed,Married,1,West,3
5/6/2017,10/1/2024,,89,0.61,20,642,45,2.12,3.65,3.68,0.467903934,97693.83761,0,6181057,Employed,Divorced,3,South,2
3/22/2017,8/1/2022,,65,0.35,46,680,28,3.25,2.97,3.05,0.304000197,59623.65839,0,4637820,Unemployed,Single,2,South,2
6/27/2019,9/1/2023,,51,0.78,3,835,67,0.5,4.81,3.18,0.514194167,109243.8261,0,1350067,Retired,Married,2,East,2
1/26/2020,1/1/2022,,24,0.55,5,408,42,1.75,5.09,2.78,0.429693959,86343.26775,0,4021372,Employed,Married,0,East,2
9/1/2017,8/1/2023,3/16/2024,71,0.81,40,447,35,1.55,5.99,3.21,0.604571331,149055.7605,1,6186686,Employed,Married,0,East,2
2/4/2016,8/1/2022,,78,1,165,466,60,1.48,4.88,2.92,0.7,157279.4134,0,3182926,Self-Employed,Married,0,South,3
6/1/2016,12/1/2023,9/6/2024,90,1,0,885,62,2.02,3.15,2.44,0.672128847,139130.8054,1,7195196,Employed,Married,1,North,2
3/17/2020,11/1/2022,,32,0.66,109,852,21,2.19,6.1,2.32,0.492350109,85498.30759,0,5663754,Employed,Single,1,South,3
5/27/2018,12/1/2023,,67,1,82,317,61,2.33,7.65,2.59,0.653665085,145995.9622,0,9376430,Unemployed,Single,2,West,2
9/18/2015,10/1/2024,,109,1,134,668,24,1.41,6.78,3.04,0.698428041,156477.2687,0,5128784,Employed,Married,3,East,3
9/29/2017,10/1/2024,12/21/2024,85,1,41,497,46,1.26,6.84,2.96,0.657578568,178871.7307,1,8597626,Employed,Married,0,West,2
4/15/2018,11/1/2023,,67,0.74,136,621,41,2.44,2.68,3.48,0.585656391,89190.22717,0,3017528,Unemployed,Single,2,West,3
1/5/2015,6/1/2024,12/31/2024,113,1,131,765,64,2.51,5.55,3.28,0.610706675,148603.4744,1,3938199,Unemployed,Single,2,West,3
5/25/2021,7/1/2023,,26,0.37,3,637,22,2.95,5.11,2.57,0.335518516,63386.20039,0,6267528,Unemployed,Married,3,East,2
8/12/2020,4/1/2022,,20,0.05,5,822,30,2.27,3.62,3.16,0.192555367,2000,0,2285160,Employed,Married,0,South,1
4/29/2018,9/1/2023,,65,1,112,457,53,0.05,2.25,3.57,0.7,138328.0343,0,8596585,Employed,Single,3,East,3
12/16/2016,8/1/2024,,92,0.26,1,893,28,0.58,6.66,3.71,0.427651683,30402.22921,0,9379966,Unemployed,Single,1,East,1
4/2/2019,10/1/2024,2/11/2025,66,0.06,143,673,66,3.6,6.56,3.15,0.200490001,2000,1,4647371,Self-Employed,Single,0,East,3
10/23/2016,5/1/2023,,79,0.27,52,542,68,1.63,4.22,3.42,0.24829727,49337.7909,0,9913742,Employed,Single,4,South,2
10/6/2021,8/1/2024,10/5/2024,34,1,99,632,41,-0.15,4.3,3.07,0.695226788,151788.8078,1,7850322,Retired,Single,2,East,3
12/30/2015,4/1/2023,,88,0.63,9,869,22,2.02,4.24,2.03,0.407687683,88394.27795,0,1116739,Employed,Married,4,West,2
3/19/2019,10/1/2024,11/27/2024,67,0.85,121,354,35,2.07,6.16,4.15,0.613470013,141059.2525,1,3181906,Employed,Married,1,West,3
8/31/2018,6/1/2022,,46,0.99,148,859,53,1.18,6.55,3.2,0.652847197,187961.4944,0,4041341,Employed,Divorced,4,South,3
10/22/2017,3/1/2024,,77,0.16,4,685,38,2.57,5.31,2.93,0.283769514,61785.13033,0,2799971,Employed,Married,2,West,1
5/16/2021,3/1/2023,,22,0.01,7,794,65,1.01,5.14,3.31,0.15,2000,0,6545403,Employed,Single,4,South,1
4/3/2015,1/1/2022,3/10/2022,81,1,175,389,62,2.18,6.51,3.23,0.694161704,166541.4437,1,3735264,Employed,Married,0,East,3
6/17/2015,9/1/2023,,99,1,119,605,54,0.52,4.4,2.34,0.668222108,151439.5342,0,5180303,Employed,Married,0,East,3
1/31/2016,12/1/2024,,107,0.18,0,772,25,-0.55,1.49,3.61,0.335942568,35103.10686,0,2563825,Unemployed,Married,0,North,1
3/5/2018,8/1/2024,7/14/2025,77,0.09,26,438,47,1.59,2.75,3.61,0.183437862,10534.33933,1,4699243,Retired,Single,1,North,2
8/10/2020,1/1/2022,3/8/2022,17,1,111,577,39,2.91,4.51,2.85,0.7,157351.7726,1,6217084,Employed,Single,1,East,3
2/6/2019,10/1/2022,,44,0.01,13,654,51,2.61,5.23,2.2,0.196207588,9528.147921,0,1090093,Self-Employed,Single,1,North,1
8/26/2016,3/1/2024,,91,0.67,27,897,53,4.36,6.18,3.4,0.542603336,93920.96485,0,2927716,Unemployed,Married,0,West,2
8/5/2018,7/1/2023,,59,0.68,51,891,56,0.56,4.56,2.67,0.542436657,89072.64904,0,9325032,Retired,Married,0,North,2
10/5/2017,12/1/2022,2/11/2023,62,0.57,124,527,64,2.43,4.06,2.53,0.483189865,81526.08635,1,4570834,Self-Employed,Divorced,0,East,3
12/15/2021,7/1/2022,,7,0.73,42,645,58,2.68,6.75,2.62,0.455116371,119185.1853,0,8542242,Employed,Married,3,East,2
10/22/2018,2/1/2023,,52,0.35,108,725,49,2.43,3.13,3.45,0.32855583,69479.92683,0,4874910,Employed,Single,4,North,3
5/25/2015,8/1/2023,9/5/2023,99,1,90,563,31,0.87,3.19,3.1,0.7,172066.9795,1,8632285,Employed,Married,3,South,3
4/10/2017,10/1/2024,3/10/2025,90,1,94,554,52,1.24,2.86,3.6,0.697555141,145116.1995,1,3167626,Self-Employed,Single,3,South,3
1/1/2021,6/1/2024,,41,1,0,865,28,2.35,4.97,3.11,0.629740508,160676.8913,0,9743662,Unemployed,Single,1,West,2
6/13/2017,8/1/2024,,86,0.91,131,632,65,-0.15,4.76,3.71,0.647879777,160750.0518,0,1675510,Employed,Married,3,North,3
3/28/2021,8/1/2024,,41,0.28,0,663,60,3.7,4.52,3.31,0.389205276,70311.8979,0,1951302,Self-Employed,Single,2,West,2
6/14/2019,1/1/2022,,31,0.39,0,843,60,3.37,6.53,3.07,0.426844586,62323.34292,0,7609876,Unemployed,Married,2,East,2
12/29/2017,7/1/2022,6/8/2023,55,0.76,3,743,30,1.86,4.92,3.83,0.5648998,114581.3655,1,6055769,Employed,Single,2,South,2
8/6/2020,4/1/2022,,20,0.11,5,605,51,2.38,5.65,3.31,0.258072464,25322.48468,0,9811785,Unemployed,Married,3,South,2
9/2/2016,9/1/2023,,84,0.06,115,450,57,1.06,7.62,3.42,0.164674649,2000,0,2631107,Self-Employed,Married,0,South,3
11/1/2019,10/1/2024,9/3/2025,59,1,144,478,38,3.95,2.56,2.88,0.614806421,151127.8098,1,9535078,Employed,Single,1,West,3
5/3/2021,10/1/2022,12/21/2022,17,1,21,654,62,1.26,4.42,3.49,0.653776701,169891.728,1,1831635,Employed,Single,3,East,2
6/22/2017,2/1/2023,4/3/2023,68,0.48,126,570,22,2.63,4.4,1.78,0.492144438,89838.94259,1,7964705,Self-Employed,Married,2,North,3
1/23/2018,3/1/2024,,74,0.38,150,488,58,2.95,6.27,3.94,0.345300346,56594.64791,0,4820888,Self-Employed,Single,1,East,3
3/25/2018,12/1/2023,4/14/2024,69,1,23,356,59,1.17,6.4,3.05,0.687830801,159354.364,1,7271271,Employed,Single,3,South,2
1/14/2017,7/1/2024,10/5/2024,90,0.63,133,305,31,-1.09,3.27,2.42,0.48150809,83006.99319,1,3453752,Employed,Married,4,East,3
10/31/2017,5/1/2024,,79,1,111,815,59,1.65,4.62,2.55,0.7,169069.843,0,3906158,Employed,Married,2,South,3
5/8/2015,4/1/2022,,83,0.28,7,728,26,3.16,4.48,2.62,0.385297946,45443.57128,0,2730228,Unemployed,Divorced,2,East,2
8/23/2016,3/1/2024,,91,0.2,106,847,34,4.18,4.2,2.99,0.370939012,29480.97097,0,9905921,Unemployed,Married,4,North,3
7/27/2016,4/1/2022,12/14/2022,69,0.17,109,456,33,1.23,6.77,3.42,0.235547739,23265.52328,1,3825896,Unemployed,Married,2,South,3
12/5/2018,2/1/2023,,50,0.43,127,869,47,1.83,5.36,3.33,0.401281224,68242.12266,0,5913478,Employed,Single,0,East,3
12/16/2020,6/1/2023,10/21/2023,30,1,117,307,49,2.23,4.3,2.63,0.624167873,146042.4471,1,2187018,Employed,Divorced,1,West,3
3/5/2021,10/1/2024,5/23/2025,43,1,90,696,51,1.29,5.45,3.09,0.7,168162.8607,1,5641094,Retired,Married,1,South,3
8/12/2020,10/1/2024,4/23/2025,50,0.62,3,511,39,2.98,4.3,2.88,0.432611022,90094.32904,1,3614150,Self-Employed,Married,2,North,2
9/5/2021,2/1/2024,10/17/2024,29,1,118,619,39,3.66,0.44,2.53,0.7,186859.2819,1,3914611,Employed,Divorced,1,North,3
8/31/2019,10/1/2022,,38,0.57,128,703,41,2.7,5.9,2.62,0.408634874,119804.2101,0,8493971,Employed,Married,0,North,3
11/17/2020,10/1/2022,3/16/2023,23,0.76,26,734,45,1.33,4.56,4.36,0.538556659,101169.1302,1,5754619,Unemployed,Married,1,South,2
2/22/2017,7/1/2024,4/15/2025,89,0.7,15,779,47,3.61,4.48,3.03,0.493136878,111394.0854,1,8880055,Self-Employed,Single,1,South,2
1/15/2018,11/1/2023,,70,0.83,141,438,22,2.13,3.42,3.03,0.576106237,116486.8676,0,8281369,Unemployed,Single,0,North,3
5/16/2016,6/1/2024,7/27/2024,97,1,141,639,54,2.81,5.74,3.03,0.673043865,148467.0487,1,8916323,Retired,Married,4,North,3
1/15/2016,7/1/2023,5/27/2024,90,0.24,125,403,54,1.05,4.22,2.26,0.25458656,81048.54935,1,5163960,Employed,Single,0,West,3
3/7/2021,11/1/2023,12/8/2023,32,1,94,396,26,2.12,4.85,3.24,0.7,148848.5717,1,2255564,Employed,Married,4,South,3
4/20/2021,3/1/2023,,23,1,0,853,29,2.03,7.73,2.71,0.64475686,162204.5207,0,5987696,Self-Employed,Divorced,3,North,2
7/17/2020,11/1/2023,1/7/2024,40,0.2,125,548,52,2.55,8.69,3.41,0.271027071,45826.42588,1,1421240,Employed,Single,2,East,3
10/2/2015,1/1/2023,,87,0.81,131,596,68,1.98,6.47,3.09,0.656397958,106487.4126,0,8557773,Retired,Widowed,4,South,3
3/21/2017,5/1/2023,,74,0.7,3,749,39,0.98,6.37,3.61,0.509340182,92898.09051,0,6798946,Employed,Married,1,South,2
9/1/2019,11/1/2023,,50,1,0,833,62,1.45,6.63,2.76,0.664104055,130879.5526,0,2784094,Employed,Single,4,North,2
12/5/2020,9/1/2024,,45,0.15,9,749,62,1.81,5.32,2.79,0.220973769,9780.585322,0,8412620,Self-Employed,Married,4,North,1
1/29/2015,10/1/2023,,105,0.37,133,414,29,3.14,5.36,3.76,0.41248626,3499.397814,0,7278602,Employed,Single,3,South,3
10/6/2015,9/1/2022,11/15/2022,83,1,96,409,66,1.88,5.88,3.23,0.7,165891.648,1,7912880,Self-Employed,Single,4,East,3
11/5/2015,3/1/2022,,76,0.49,2,824,66,3.16,4.9,3.13,0.392939285,119583.8768,0,7859698,Employed,Single,0,East,1
6/23/2018,11/1/2023,4/14/2024,65,1,109,711,35,1.58,5,3.73,0.7,157956.4148,1,2720444,Employed,Married,4,South,3
8/18/2017,11/1/2023,6/13/2024,75,1,133,526,46,0.53,6.3,3.53,0.644885393,126674.6228,1,2877779,Retired,Married,1,North,3
6/7/2019,11/1/2023,4/24/2024,53,1,150,474,55,2.05,4.19,2.92,0.7,142144.4723,1,7687666,Employed,Married,0,East,3
6/9/2019,7/1/2024,,61,0.64,0,718,41,2.92,5.96,3.57,0.522430365,91822.4631,0,3578682,Employed,Single,4,East,2
3/8/2020,7/1/2024,9/4/2024,52,0.03,127,504,40,1.96,3.4,2.59,0.151109576,2000,1,1051707,Unemployed,Divorced,4,East,3
6/29/2018,2/1/2024,9/13/2024,68,1,135,499,39,2.32,2.57,3.03,0.65807071,172203.6528,1,4298273,Employed,Single,1,East,3
1/20/2016,3/1/2024,,98,0.36,0,734,37,1.02,6.73,3.96,0.303665954,75205.20089,0,1337283,Employed,Single,0,South,1
12/13/2015,4/1/2024,,100,0.65,90,558,33,0.76,5.92,3.11,0.534240867,79390.96412,0,6752613,Retired,Married,4,North,3
6/13/2020,5/1/2022,12/14/2022,23,0.92,12,656,37,2.42,5.11,2.94,0.7,157501.6209,1,4210016,Employed,Single,1,West,2
3/6/2016,5/1/2024,,98,1,15,463,49,2.84,3.39,3.5,0.668134613,185536.2533,0,1851161,Employed,Single,2,South,2
6/19/2021,3/1/2024,8/6/2024,33,1,90,416,49,-0.03,6.02,3.27,0.7,193051.1641,1,9284960,Employed,Divorced,3,East,3
11/11/2016,10/1/2024,12/9/2024,95,0.19,0,720,64,1.4,4.18,4,0.150148649,90804.24046,1,5988023,Employed,Divorced,2,North,1
11/6/2016,11/1/2024,5/17/2025,96,1,41,404,62,0.7,6.67,3.61,0.670769113,136960.147,1,9439469,Employed,Married,1,East,2
7/8/2020,7/1/2022,5/13/2023,24,0.55,92,337,39,1.26,7.29,2.38,0.450947053,143984.4085,1,1295599,Employed,Single,2,West,3
6/17/2017,3/1/2024,,81,0.33,9,619,42,3.85,2.33,2.71,0.286015829,47415.87223,0,7906117,Employed,Single,4,West,2
1/24/2019,12/1/2024,,71,0.29,52,595,37,1.73,3.8,4.01,0.262674681,36650.69089,0,5225889,Self-Employed,Married,3,North,2
1/7/2021,3/1/2023,,26,0.18,0,502,69,2.3,7.66,2.63,0.215611022,38541.4475,0,6780554,Employed,Single,3,East,2
7/29/2016,3/1/2023,6/19/2023,80,1,120,784,67,2.69,6.73,2.78,0.7,143358.7733,1,3745683,Unemployed,Single,4,South,3
5/15/2019,7/1/2024,2/5/2025,62,0.07,22,405,65,1.94,2.74,2,0.179133549,23480.88281,1,6410897,Unemployed,Married,1,South,2
7/14/2016,8/1/2023,5/3/2024,85,1,90,461,27,1.22,3.09,2.97,0.588088438,128598.4562,1,9299350,Unemployed,Married,0,South,3
1/14/2021,12/1/2024,6/12/2025,47,0.7,5,494,40,2.09,6.55,2.94,0.428964992,105224.948,1,6609210,Employed,Married,1,East,2
8/18/2020,6/1/2022,2/16/2023,22,1,132,699,42,1.37,6.28,2.2,0.669656741,180711.6447,1,1475595,Self-Employed,Married,3,North,3
12/4/2020,8/1/2022,6/27/2023,20,1,130,524,68,3.28,4.25,3.08,0.7,153858.7742,1,8353172,Unemployed,Single,1,North,3
1/25/2017,7/1/2024,2/22/2025,90,1,31,531,56,0.47,5.26,2.79,0.562624758,157831.9157,1,3438064,Retired,Married,0,East,2
3/16/2017,7/1/2024,5/3/2025,88,0.15,104,505,39,3.04,3.07,2.79,0.207513491,37005.17209,1,5068316,Employed,Married,4,North,3
11/29/2018,3/1/2024,12/20/2024,64,1,141,841,24,0.53,4.82,2.34,0.673687607,178413.2326,1,8967801,Employed,Single,2,South,3
10/21/2016,5/1/2023,,79,0.48,2,452,29,2.22,6.43,2.48,0.483416889,43895.50576,0,7221714,Employed,Divorced,3,North,2
12/31/2017,11/1/2022,9/8/2023,59,1,66,897,24,0.31,3.18,2.77,0.680748909,166690.481,1,4070771,Retired,Married,0,East,2
2/2/2021,1/1/2024,4/14/2024,35,0.99,14,833,39,1.97,4.93,3.33,0.7,148137.2172,1,2390598,Self-Employed,Married,4,North,2
8/17/2017,2/1/2023,3/9/2023,66,0.79,144,345,69,4.02,3.86,3.19,0.591562857,126832.7579,1,4466689,Employed,Single,3,East,3
12/26/2017,5/1/2023,,65,0.41,0,725,49,2.55,5.76,2.82,0.268971676,87699.0034,0,7002296,Employed,Married,0,West,2
7/6/2016,8/1/2022,,73,0.75,144,837,34,2.86,2.54,2.84,0.600910361,93616.26697,0,8056784,Employed,Married,2,East,3
11/27/2018,3/1/2024,,64,0.55,22,755,49,2.11,6.46,3.54,0.463269825,67247.11117,0,1264500,Employed,Married,1,West,2
12/10/2019,5/1/2022,,29,1,114,364,24,3.68,4.93,3.51,0.7,116291.4008,0,5457335,Employed,Married,1,East,3
7/9/2017,8/1/2024,,85,0.07,2,898,45,2.53,6.36,3.29,0.384811885,4516.821165,0,2455465,Unemployed,Married,3,South,1
4/6/2016,12/1/2024,,104,0.05,0,502,42,3.57,6.48,3.12,0.15,39108.64689,0,5772945,Employed,Married,1,North,2
9/12/2021,4/1/2022,12/12/2022,7,1,127,352,43,1.38,5.2,3.72,0.7,152588.2562,1,2026553,Self-Employed,Single,0,South,3
9/12/2021,9/1/2022,1/29/2023,12,0.76,90,548,36,2.27,5.34,3.51,0.553627624,92197.50209,1,1578526,Employed,Married,2,South,3
3/17/2017,1/1/2024,10/8/2024,82,0.89,116,781,25,2.21,5.15,2.77,0.653866445,128786.4251,1,5021080,Employed,Single,1,North,3
2/5/2021,3/1/2022,,13,0.32,0,864,51,3.46,9.53,2.57,0.323724388,23242.76593,0,8058021,Employed,Single,4,North,1
4/8/2020,2/1/2024,,46,0.43,0,830,53,1.32,6.07,2.69,0.365288183,46996.27797,0,8006454,Retired,Single,4,East,1
12/29/2021,12/1/2023,1/18/2024,24,1,0,881,35,1.61,5.28,3.52,0.671508354,162776.3782,1,8296991,Employed,Single,4,North,2
3/11/2016,2/1/2022,,71,0.03,5,711,51,0.52,6.53,2.69,0.182975437,2000,0,2963571,Retired,Divorced,0,East,1
3/15/2015,6/1/2024,5/1/2025,111,1,113,431,67,2.9,4.79,3.19,0.624141315,177252.6861,1,6150635,Employed,Single,2,West,3
2/10/2016,10/1/2024,,104,0.95,131,677,54,-0.18,5.73,3.02,0.7,146077.5942,0,4788963,Self-Employed,Widowed,0,East,3
12/6/2015,6/1/2022,,78,1,0,667,23,2.59,6.64,2.94,0.67919028,156711.8941,0,7638155,Employed,Single,4,East,2
2/26/2019,9/1/2023,12/30/2023,55,1,25,661,21,1.38,7.31,2.75,0.643496533,149432.5406,1,6332660,Self-Employed,Single,4,North,2
9/17/2017,10/1/2023,,73,0.67,36,710,34,1.65,5.82,3.12,0.495999357,120956.9568,0,5322252,Self-Employed,Married,2,North,2
8/7/2021,11/1/2024,7/9/2025,39,0.81,112,471,57,1.51,7.12,3.4,0.658357461,142163.1978,1,1386594,Employed,Married,1,East,3
9/4/2016,8/1/2023,,83,0.03,52,895,27,2.27,4.93,3.64,0.15,16201.08704,0,6948540,Employed,Married,3,North,2
8/2/2020,10/1/2024,7/4/2025,50,1,64,816,40,2.74,7.08,3.15,0.7,166295.7821,1,3299435,Employed,Divorced,4,East,2
3/7/2018,2/1/2024,10/31/2024,71,0.62,130,332,36,2.31,3.8,3.02,0.454452186,93758.2066,1,6952793,Employed,Single,1,West,3
10/16/2017,9/1/2024,,83,0.39,69,733,62,2.89,8.87,3.05,0.402396092,74344.06014,0,7184546,Employed,Single,1,West,2
11/29/2017,7/1/2024,,80,0.94,48,862,64,3.28,2.93,3.21,0.7,139242.4445,0,3870574,Retired,Married,1,South,2
6/2/2017,3/1/2023,11/24/2023,69,0.52,108,596,59,2.5,5.7,2.99,0.528430442,83044.63244,1,4177902,Employed,Divorced,2,South,3
9/26/2019,7/1/2024,4/23/2025,58,1,33,474,60,1.7,6.56,3.33,0.691221803,149507.125,1,6904214,Unemployed,Single,1,North,2
11/2/2016,1/1/2024,,86,0.46,14,849,57,1.87,6.4,3.14,0.43643274,64855.62921,0,1479809,Employed,Single,2,West,2
10/22/2016,11/1/2022,12/31/2022,73,0.04,2,863,31,2,5.37,3.31,0.176903377,2000,1,8820783,Unemployed,Single,3,East,1
3/24/2020,3/1/2023,11/21/2023,36,1,103,437,46,1.37,6.51,2.63,0.7,164353.8021,1,6265481,Retired,Married,2,West,3
2/18/2015,4/1/2024,,110,0.26,2,660,41,0.97,3.94,2.94,0.257058381,70212.11826,0,7049531,Unemployed,Single,4,South,2
3/28/2018,6/1/2023,9/13/2023,63,0.56,90,489,56,2.02,2.14,3.06,0.495250266,112422.0394,1,1251492,Employed,Married,2,South,3
10/18/2020,7/1/2022,9/21/2022,21,1,90,526,33,3.82,6.25,2.13,0.690265135,129868.6933,1,2949902,Employed,Single,4,East,3
3/13/2015,7/1/2023,,100,0.67,129,751,26,3.54,5.32,3.56,0.515290591,131284.061,0,3245909,Unemployed,Divorced,1,East,3
4/16/2015,9/1/2022,1/18/2023,89,1,166,663,39,2.32,5.93,2.48,0.7,148636.83,1,4838187,Employed,Divorced,1,North,3
1/19/2016,7/1/2022,,78,0.02,7,719,26,2.21,4.77,3.29,0.17361202,20014.6603,0,4117172,Employed,Single,2,North,2
7/22/2019,3/1/2022,,32,1,0,867,45,1.32,7.37,3.57,0.694188548,136875.6934,0,5319453,Employed,Married,4,West,2
11/13/2016,10/1/2024,,95,0.79,19,800,32,0.88,6.19,3.45,0.595235659,126339.5983,0,7721308,Unemployed,Widowed,3,South,2
10/28/2020,10/1/2024,11/13/2024,48,1,101,358,23,1.85,5.22,2.39,0.7,161274.4637,1,5856436,Employed,Single,0,West,3
4/12/2015,6/1/2024,,110,0.47,108,778,67,2.15,6.4,1.39,0.457772484,45807.90416,0,2076941,Unemployed,Single,0,South,3
5/2/2019,2/1/2024,,57,1,115,854,28,1.53,3.98,2.62,0.7,167165.3433,0,7962365,Unemployed,Married,0,North,3
2/18/2016,11/1/2022,9/9/2023,81,0.28,90,408,59,2.22,7.09,2.8,0.281223024,73918.70016,1,7249859,Unemployed,Married,4,West,3
8/20/2021,10/1/2022,,14,0.55,122,776,38,0.44,7.31,3.61,0.408037959,84007.04109,0,5705815,Employed,Married,1,North,3
10/20/2018,12/1/2022,,50,0.9,131,757,35,0.77,5.34,2.82,0.692765028,167203.3626,0,1748692,Employed,Divorced,1,North,3
7/21/2017,12/1/2022,,65,1,0,760,45,1.89,5.27,2.89,0.7,151206.1301,0,4295990,Employed,Single,2,West,2
5/9/2021,4/1/2024,12/29/2024,35,0.61,104,352,21,2.31,2.71,3.84,0.559133534,113491.6906,1,5008146,Employed,Single,3,West,3
5/28/2021,10/1/2024,,41,0.43,5,582,33,1.78,5.3,2.97,0.356300969,25128.60068,0,1439439,Self-Employed,Married,1,South,2
